,replica,i,j,beta_ij,E[beta_ij],A[beta_ij]
5361,95,5,7,0.39092989005558754,0.3924142853312933,0.3664415041603732
2351,41,7,6,0.39092989005558754,0.3924162819687015,0.7047516673388965
1460,26,0,5,0.3907967006561489,0.3924386199038277,0.12715616180170816
242,4,2,5,0.3907985985256218,0.3924408735376722,0.26092540156229127
2132,38,0,5,0.39087661399856305,0.3924660019643872,-0.10258022163771133
5751,102,5,4,0.39087661399856305,0.3924674026446942,0.3572037240876338
7749,138,3,0,0.39087661399856305,0.39246814156421533,0.39203434809839793
4111,73,3,2,0.3909015204177753,0.3925144689754574,0.5388129130543453
7430,132,5,3,0.3909015204177753,0.3925167634995846,0.3824685850035431
6355,113,3,7,0.3909015204177753,0.3925401073507638,0.2709335912428933
8263,147,4,3,0.391027394374659,0.39255348912982374,0.421840688838963
6074,108,3,6,0.39098791933100835,0.3925689942207082,0.41183539305139283
5765,102,7,4,0.39098791933100835,0.39257014001093354,0.3978097954464035
5380,96,0,5,0.3905754141297496,0.3926008547874394,0.04956750282179628
647,11,4,3,0.3905754141297496,0.39260725383842426,0.3850954175593309
8068,144,0,5,0.3906891626278975,0.3926320702841195,0.3306283316386072
2778,49,4,7,0.3906891626278975,0.3926326958113231,0.4165358030407313
5370,95,7,1,0.39078641188598834,0.3926448697447532,0.4818271486253401
2990,53,3,1,0.39085334407786604,0.39266251266742414,0.40362460719163484
6855,122,3,2,0.3910673923002282,0.39269027574833354,0.3818372321650015
7265,129,5,7,0.39130205604604446,0.39271888295085905,0.3691998585767356
3276,58,4,0,0.39113553439517057,0.3927287840215391,0.4561669891947691
1630,29,0,7,0.3910910348881784,0.3927536957812062,0.2741981584278708
7419,132,3,7,0.3912802919331198,0.39278329627010466,0.45033897533699924
5736,102,3,4,0.3912802919331198,0.3927916966720619,0.3657256358934867
1826,32,4,7,0.3907184125336443,0.3928783240712886,0.29253295774871546
8105,144,5,7,0.39042635237325585,0.3928972372514941,0.33823197126091603
957,17,0,6,0.39024065458347607,0.3929345774009392,0.04682559749895131
6140,109,5,1,0.39024065458347607,0.3929376999070602,0.32006430268570907
4565,81,4,1,0.39024065458347607,0.3929642881056503,0.4006601067405517
6421,114,5,2,0.3904875921382963,0.39297234311507023,0.38099791579129033
6916,123,4,0,0.3904875921382963,0.39297440296718134,0.3523724136654476
7582,135,3,1,0.39036262238310815,0.3929882953285436,0.626323959718082
8379,149,5,0,0.39021508895613943,0.39300289413682865,0.2995885266813014
6761,120,5,7,0.3901600143912244,0.39301572981965766,0.23134697869672488
6816,121,5,6,0.39008035753323483,0.39302290685801095,0.33063543567899845
3084,55,0,5,0.38982839748539033,0.3930538644354368,0.20884619541359162
6289,112,2,4,0.389941135426956,0.3930607613506846,0.3729265184653556
7638,136,3,1,0.389941135426956,0.39306427913995523,0.4377334376865823
7251,129,3,7,0.39001022601439,0.39308235344927517,0.46479994352567766
3004,53,5,1,0.39001022601439,0.3930849570019901,0.35648733118637743
1234,22,0,3,0.39001022601439,0.39308942970706245,-0.060325813143084044
373,6,5,2,0.38988203415771616,0.3930963935931754,0.43136606094687285
5636,100,5,1,0.38988203415771616,0.3930968490571529,0.3991486628959088
3172,56,5,1,0.389932000811332,0.3931317225889589,0.4791735288727354
7913,141,2,4,0.389932000811332,0.3931408331794932,0.4415018338677273
4649,83,0,2,0.389932000811332,0.39314106489411677,0.23329850508974737
3073,54,7,0,0.39016591100711046,0.39315192903607393,0.4010482604384407
3727,66,4,3,0.39016591100711046,0.3931611823098497,0.260256238675868
1386,24,6,0,0.3902193874154779,0.39326126017561247,0.35142375011348753
7656,136,5,6,0.39009024720640245,0.39327664427739495,0.38982857902521323
6872,122,5,6,0.39009024720640245,0.3932767606769382,0.3416188153154135
4309,76,7,4,0.39009024720640245,0.39329725057233644,0.5994594082606591
1561,27,7,0,0.39009024720640245,0.39330622786150504,0.40493984300840224
1437,25,5,2,0.39009024720640245,0.39330773931604224,0.49215236894779507
6980,124,5,1,0.3898306263614302,0.39338709032833336,0.3915437652523412
1360,24,2,3,0.389823356141692,0.39340710617170926,0.55514794164237
5352,95,4,5,0.389823356141692,0.39340776384617265,0.5274148030483563
7708,137,5,1,0.3895959224370636,0.3934514039446497,0.4624744505175611
5770,103,0,3,0.3894987140185073,0.39347439946094337,0.10820486508263927
5715,102,0,4,0.38955614672580996,0.3934922019307147,0.00047848872281582483
240,4,2,3,0.38945661083479555,0.39356213516194766,0.26093419998348294
4185,74,5,7,0.38943356142333135,0.39357459025303343,0.2970324537874736
8157,145,5,2,0.38937672070570245,0.3935896017754537,0.16298174560080989
231,4,1,0,0.38937672070570245,0.39359708005845595,0.21681038975933054
5874,104,7,1,0.3893484196348951,0.393650909201262,0.4491456205983238
4935,88,1,0,0.38941445154191145,0.39368652763966383,0.08912176499469456
3286,58,5,3,0.3894200944777737,0.3936921054991145,0.45590315890573785
5862,104,5,3,0.38946146333301984,0.3937440314918809,0.37645375736314907
1788,31,7,3,0.3897394996595676,0.3937953326197244,0.5513172237061977
1680,30,0,1,0.3897394996595676,0.3938024360307677,0.5146628156380184
6575,117,3,2,0.3902375231003445,0.39386214553610244,0.5564382043578142
824,14,5,6,0.3902375231003445,0.39387377485222785,0.23862277735301785
4295,76,5,4,0.3902375231003445,0.3938820587478488,0.2822399490216926
1931,34,3,7,0.3902375231003445,0.393886163263208,0.5113897937917861
4125,73,5,2,0.3902375231003445,0.39390743286615726,0.4808919591422211
3508,62,5,1,0.39016126971287013,0.3939510190979291,0.38335047293907615
3663,65,3,2,0.39016126971287013,0.39399877969908165,0.290300127172618
3045,54,3,0,0.3901137698132761,0.3941127003705604,0.3473016985944905
2525,45,0,6,0.3901137698132761,0.39411751306482856,0.5340260412024739
7558,134,7,5,0.39029376857273373,0.39413074604253917,0.5046723855968345
5426,96,7,1,0.39029366473663657,0.39413728854882357,0.4457672009309797
1423,25,3,2,0.39029366473663657,0.3941376374590657,0.4350464805879488
5242,93,4,7,0.39022488526867827,0.39416023504825254,0.7155859554636116
6474,115,4,7,0.39022488526867827,0.39416963799806615,0.5007472911852134
4017,71,5,7,0.3900923484911928,0.39417241835115424,0.4603052601575789
1533,27,3,0,0.3900923484911928,0.3941740088326643,0.3485815145875244
4280,76,3,4,0.390300957563342,0.3942055351220414,0.474885059558991
2347,41,7,2,0.390300957563342,0.3942263770976396,0.6547716411681881
8236,147,0,5,0.390300957563342,0.3942339194812533,0.036120576734823474
4866,86,7,1,0.3900750917717324,0.39424219399499494,0.4164256592038738
4734,84,4,2,0.3900750917717324,0.39424449414338325,0.36442913006678224
3059,54,5,0,0.3899537921132836,0.3943293806606161,0.3360711725739615
1362,24,2,5,0.3899537921132836,0.39433870488948575,0.558094058236967
922,16,3,6,0.38987176167793824,0.39435320588537726,0.26072651747022807
1114,19,7,1,0.3897397093395239,0.3943609699059945,0.42640048721218
4760,85,0,1,0.38982152435610806,0.39439002033312953,0.3224093452725076
8182,146,0,7,0.3898938174697362,0.3944084270111331,-0.05967504402975163
5849,104,3,5,0.3900696771501185,0.3944319385090574,0.3444833687230175
2338,41,6,0,0.3900696771501185,0.39444612894752107,0.3732172741607258
6164,110,0,5,0.3900696771501185,0.39445746184677905,0.24077678715768655
7949,141,7,4,0.39026530212337596,0.3945276721825133,0.5913153971101545
4872,87,0,1,0.39023234278334973,0.39457451590944026,0.36186641418736154
7583,135,3,2,0.39023234278334973,0.39457709093090804,0.6091382357432715
3746,66,7,1,0.39024223902170935,0.3946009373244026,0.5376791640025395
2928,52,2,3,0.39024223902170935,0.3946035520532222,0.4233217237410467
2841,50,5,7,0.3901292806312583,0.3946433452951395,0.32428448267230775
4171,74,3,7,0.3901292806312583,0.3946441138287638,0.39932565187199937
1547,27,5,0,0.39028587226772843,0.3946600453152082,0.3907296418131799
7862,140,3,1,0.39046495297408207,0.3946827544176772,0.5322806395441826
6915,123,3,7,0.39046495297408207,0.3946901473865029,0.3584243680431628
3114,55,4,7,0.39046495297408207,0.3946919469589049,0.5077713838236293
4305,76,7,0,0.39046495297408207,0.39470369076858486,0.4259021750931891
6330,113,0,3,0.39046495297408207,0.39472862749801896,0.24268982183651727
5431,96,7,6,0.39069113277107365,0.3947491780923078,0.6006519169313543
7983,142,4,3,0.39069113277107365,0.3947744702924192,0.408428733678355
1653,29,4,1,0.39062900882134816,0.3947814727711912,0.4041876472661513
2919,52,1,0,0.39062900882134816,0.3947833053262494,0.1922334623630362
6424,114,5,6,0.3905437088948574,0.39480211524901476,0.3866634718924616
2720,48,4,5,0.3905437088948574,0.394808491675161,0.44514266197583113
6700,119,5,1,0.39056289357600865,0.3948293718117649,0.292998463068089
5747,102,5,0,0.39056289357600865,0.3948365504343082,0.48564117812465096
482,8,4,7,0.3905724015672513,0.39484397776297603,0.3884530249125955
4259,76,0,4,0.3905724015672513,0.3948527063423925,0.28355611975983597
6416,114,4,5,0.39054302407778124,0.39486760047367486,0.44698665742412313
537,9,4,6,0.3905584657207767,0.39487552956459093,0.48373811409604445
1122,20,0,3,0.39114880180151673,0.39495536499123357,0.22237749433533216
1210,21,4,7,0.3910694604096614,0.3949720558849735,0.3350397722268011
7935,141,5,4,0.3909896680385217,0.3949857838886856,0.3508836572460216
7709,137,5,2,0.3909896680385217,0.3949860534555851,0.4624744505175611
703,12,4,3,0.3909896680385217,0.3949863115114859,0.30681980798549763
5296,94,4,5,0.3909896680385217,0.3949933666706208,0.5210087004220137
7169,128,0,2,0.3908220978025384,0.3950067013891458,-0.047630358322225376
6325,112,7,4,0.3908220978025384,0.3950170642562139,0.6770751710429408
1161,20,5,7,0.390949235053583,0.3950427778972079,0.28120694790523115
2160,38,4,5,0.390949235053583,0.3950455758211271,0.575887135827034
6296,112,3,4,0.3905380351453231,0.39513148947486376,0.3607290083094745
6311,112,5,4,0.3905380351453231,0.39517205117918586,0.38058369485622906
1042,18,4,7,0.39063409585735737,0.3951868604075658,0.41397733052883473
2799,49,7,6,0.39063409585735737,0.3951949468892808,0.5433887713735047
7062,126,0,7,0.39063409585735737,0.39520231506903486,0.25797920184962597
1119,19,7,6,0.39063409585735737,0.39520828713295897,0.677587772234325
5761,102,7,0,0.3907402665772881,0.395240382049832,0.3325921859304194
5661,101,0,6,0.3910576143181452,0.3952570464714843,0.06886026684827495
8087,144,3,2,0.39146473536102594,0.395297005993478,0.3470554732814848
4942,88,2,0,0.39205060927004987,0.3953673661639149,0.3078336236559419
7556,134,7,3,0.39205060927004987,0.3953855225173394,0.3847845022623987
642,11,3,6,0.39205060927004987,0.3953860868607024,0.3675497967855482
7756,138,4,0,0.3918758799074662,0.3953899757458308,0.3581633530391716
2690,48,0,3,0.3918758799074662,0.39539301582804476,0.08127702811484039
7447,132,7,6,0.3919402326611946,0.39540520955655084,1.1116314093664705
7920,141,3,4,0.3919696844306678,0.3954151719838385,0.4252617479292195
981,17,4,1,0.3917042184167691,0.3954443107045762,0.436265671166903
5351,95,4,3,0.3917042184167691,0.39545801647655,0.5274148030483563
1497,26,5,7,0.39208626825756315,0.39553277869049785,0.42730176106223167
6497,116,0,2,0.3922343609528493,0.39554465342852707,0.26570170349331274
1488,26,4,5,0.3922343609528493,0.3955450706303838,0.43892778428956186
1763,31,3,7,0.3921933294297959,0.3955543684369956,0.3545710401426763
3386,60,3,6,0.39225820446121096,0.39557639243523945,0.20466138552331925
3421,61,0,6,0.3923927377264844,0.39562751293896736,0.20224365510823733
4514,80,4,7,0.3923927377264844,0.39562902591070115,0.4165307341703928
3170,56,4,7,0.3923927377264844,0.3956412626028146,0.5191342554083992
6586,117,4,7,0.3923927377264844,0.3956575353848841,0.5039540385924761
1263,22,4,3,0.392171328157355,0.3956881523452951,0.2956113193686458
5378,96,0,3,0.3919239882908834,0.3957275789569662,0.1423764843548988
6670,119,0,7,0.39193807079829285,0.39575935787010735,0.1586930461009611
2862,51,0,7,0.39169242944159005,0.3957954683933993,0.2266614100584584
370,6,4,7,0.39146541593079415,0.39584747401483633,0.4576248714080623
1878,33,4,2,0.391315979354915,0.39586050080661006,0.3308820365654934
7899,141,0,4,0.39134311018213097,0.3958994265983365,0.08093718495859747
4458,79,4,7,0.39134311018213097,0.3959048756713445,0.30432714256348226
6522,116,3,6,0.3910370824988472,0.3959266753649885,0.6314971253846244
1441,25,5,7,0.3909324208938897,0.3959695979597625,0.3607009935589194
2504,44,5,6,0.39088044779505254,0.39598401952299567,0.3025271738485879
2827,50,3,7,0.39080524923815163,0.3959905061312902,0.2840611488352821
5234,93,3,6,0.39080524923815163,0.3959919363850749,0.6411494124335455
8154,145,4,7,0.39080524923815163,0.396014002076972,0.25087461783653825
3111,55,4,3,0.39091412667896674,0.39602636417043263,0.5251769976778714
3193,57,0,2,0.3910451265311417,0.3960403788695556,0.07644518733080173
6275,112,0,4,0.3910451265311417,0.3960487422144641,0.3422724563632981
5799,103,4,3,0.3910025046904771,0.3960732149785861,0.32741560744900666
6332,113,0,5,0.39112091680228733,0.3960957910735411,0.18300778589061625
728,13,0,1,0.39112091680228733,0.3960970701275094,0.4158292693747232
5733,102,3,0,0.3909758251528115,0.3961112588074183,0.3873699842247878
622,11,0,7,0.39070971836557133,0.39612079415453294,0.16279175014722677
6940,123,7,3,0.391147125988222,0.39617550786288863,0.46500450322982134
5146,91,7,1,0.39120244323359443,0.3962068666746654,0.7195993615181012
846,15,0,7,0.3913682426956539,0.396236144728646,0.21547114194514005
4222,75,3,1,0.3913682426956539,0.39625890064294483,0.38649236299430545
6588,117,5,1,0.3913682426956539,0.3962599669030821,0.4195284121498829
8114,144,7,1,0.3913663562406906,0.39632904639346994,0.5567996063113934
5910,105,4,2,0.3912746896767128,0.39634769993889896,0.4761417157375243
7945,141,7,0,0.3913854001944776,0.3963885517296657,0.41722076388336543
8292,148,0,5,0.3916659126704832,0.39641088486707293,-0.003590270836733365
8096,144,4,5,0.39171922417802696,0.39651781136153663,0.3845419627058806
4223,75,3,2,0.3916201694718724,0.39656979938759007,0.3732877157357422
5656,101,0,1,0.39181823028909196,0.396614905965639,0.12949922354334323
3782,67,4,2,0.39181823028909196,0.3966175340359257,0.4306061109399548
281,5,0,2,0.39181823028909196,0.3966292084679441,0.23177950519966634
5408,96,4,5,0.3925522228220093,0.3966741565525537,0.37552083987691043
6187,110,3,7,0.39244158188946754,0.39669591933046716,0.18887127522475497
2549,45,4,1,0.39244158188946754,0.3967037286546592,0.41968824156528367
4003,71,3,7,0.3935781662360159,0.3968378163582711,0.41450108089429316
5189,92,5,2,0.39368746917733616,0.3968418105420339,0.46619125388324756
4291,76,5,0,0.39368746917733616,0.3968419379863038,0.41762661138452983
7989,142,5,2,0.39368746917733616,0.39684299092941694,0.4365097291604249
1427,25,3,7,0.39368746917733616,0.3968452721877118,0.4350464805879488
359,6,3,2,0.3938480485560682,0.3968711522714224,0.4484413509621523
3112,55,4,5,0.39373406123772153,0.3969483308787896,0.5251769976778714
1881,33,4,6,0.3938376570651698,0.3969679823613686,0.3279477159312513
3788,67,5,1,0.39396034096811533,0.39699093241669003,0.4336109171220967
1034,18,3,6,0.39396034096811533,0.3970102695972523,0.28504786756844713
2780,49,5,1,0.39396034096811533,0.3970369836237616,0.39776001378965814
6592,117,5,6,0.39396034096811533,0.39708736693754554,0.358092126947434
5248,93,5,6,0.3942278002177401,0.3971009989798511,0.5024158773222565
6420,114,5,1,0.394252997368731,0.39713246280488634,0.38099791579129033
7979,142,3,7,0.39398700517096963,0.3971980409484484,0.3933339812011234
7529,134,3,5,0.3943399776178086,0.3972729598153035,0.46775474282181184
3333,59,4,1,0.3945555016203639,0.3972895043586454,0.5056335194621383
1124,20,0,5,0.3945512460073654,0.397322317912343,0.015173054365161497
6612,118,0,5,0.3946152199987939,0.39734228044638253,0.16325439399152475
1321,23,4,6,0.3948923410520508,0.3973523377943101,0.4039512067599084
4678,83,4,2,0.39487653286216895,0.3973764392966655,0.4618653548137531
6054,108,0,7,0.39487653286216895,0.39739006787340136,-0.026819554765691884
8372,149,4,0,0.3950920128421353,0.39739900375076925,0.3147635148464094
7698,137,3,6,0.39448584243292245,0.3974619596002665,0.4211491177590278
3052,54,4,0,0.394394116049667,0.39750381954847736,0.3460685184933306
1657,29,4,6,0.3945202528295386,0.39754402680854595,0.37730421263033476
3751,66,7,6,0.3945202528295386,0.3975731444961442,0.8580043876909307
6614,118,0,7,0.3946218099338659,0.39758831704952297,0.2441721825894909
1147,20,3,7,0.3948335307539944,0.3976256252149946,0.44621742208405224
2155,38,3,7,0.3948335307539944,0.39762916051979125,0.5359885374734226
602,10,6,0,0.3948335307539944,0.39766946104917267,0.3213250060464538
6105,109,0,2,0.3948335307539944,0.3976754670971499,0.3619916187768586
6018,107,3,6,0.39482016011308807,0.3977556665193946,0.44955402664506877
8034,143,3,6,0.39482016011308807,0.39777175336063303,0.40845773293749105
6192,110,4,5,0.3948795911830942,0.397795472828269,0.2101595560556735
8264,147,4,5,0.39491855503307793,0.3978210320789241,0.421840688838963
6359,113,4,3,0.39491855503307793,0.3978365659408698,0.26113182965282505
7452,133,0,5,0.39511123804499415,0.3978633170188875,0.10283075062308145
453,8,0,6,0.3951696414796022,0.3979185084716546,0.09073942895440261
638,11,3,1,0.395161194242678,0.3979781087552663,0.3651017953790149
4566,81,4,2,0.395161194242678,0.39798601590894567,0.3987692164591632
3901,69,5,2,0.395161194242678,0.3979899832138849,0.3283494548671111
6321,112,7,0,0.3952387035057936,0.3980024693385143,0.5287890637189855
7113,127,0,2,0.3951664637502028,0.39801763192636963,0.15363197320965769
4277,76,3,0,0.3951664637502028,0.39802467189132995,0.46304075477093115
2464,44,0,1,0.3951664637502028,0.39802672062960104,0.35227468576655574
8329,148,5,7,0.3954054559785581,0.3980384747562589,0.48836669729692384
7261,129,5,2,0.3954054559785581,0.3980389394468713,0.3305587973454399
