composition	plot	richness	total	total/m2	year	a	b	c	d	e	f	g	h
('f',)	12	1	49.85608648188834	49.85608648188834	54	0.0	0.0	0.0	0.0	0.0	49.85608648188834	0.0	0.0
('f',)	12	1	49.79186843777078	49.79186843777078	106	0.0	0.0	0.0	0.0	0.0	49.79186843777078	0.0	0.0
('f',)	12	1	49.84720052080457	49.84720052080457	159	0.0	0.0	0.0	0.0	0.0	49.84720052080457	0.0	0.0
('f',)	12	1	49.70030945746378	49.70030945746378	211	0.0	0.0	0.0	0.0	0.0	49.70030945746378	0.0	0.0
('f',)	12	1	49.37676711624134	49.37676711624134	264	0.0	0.0	0.0	0.0	0.0	49.37676711624134	0.0	0.0
('f',)	12	1	49.34573657614937	49.34573657614937	316	0.0	0.0	0.0	0.0	0.0	49.34573657614937	0.0	0.0
('f',)	12	1	49.76970104693391	49.76970104693391	369	0.0	0.0	0.0	0.0	0.0	49.76970104693391	0.0	0.0
('f',)	12	1	49.19771421761112	49.19771421761112	422	0.0	0.0	0.0	0.0	0.0	49.19771421761112	0.0	0.0
('f',)	12	1	49.17168345297478	49.17168345297478	474	0.0	0.0	0.0	0.0	0.0	49.17168345297478	0.0	0.0
('f',)	12	1	49.601475024628705	49.601475024628705	527	0.0	0.0	0.0	0.0	0.0	49.601475024628705	0.0	0.0
('f',)	12	1	49.21805172241436	49.21805172241436	579	0.0	0.0	0.0	0.0	0.0	49.21805172241436	0.0	0.0
('f',)	12	1	49.18259923613803	49.18259923613803	632	0.0	0.0	0.0	0.0	0.0	49.18259923613803	0.0	0.0
('f',)	12	1	49.172812408516435	49.172812408516435	685	0.0	0.0	0.0	0.0	0.0	49.172812408516435	0.0	0.0
('f',)	12	1	49.31684520768669	49.31684520768669	737	0.0	0.0	0.0	0.0	0.0	49.31684520768669	0.0	0.0
('f',)	12	1	49.17459762980341	49.17459762980341	790	0.0	0.0	0.0	0.0	0.0	49.17459762980341	0.0	0.0
('f',)	12	1	49.21947116256374	49.21947116256374	842	0.0	0.0	0.0	0.0	0.0	49.21947116256374	0.0	0.0
('f',)	12	1	50.122636352480775	50.122636352480775	895	0.0	0.0	0.0	0.0	0.0	50.122636352480775	0.0	0.0
('f',)	12	1	49.3125427850851	49.3125427850851	947	0.0	0.0	0.0	0.0	0.0	49.3125427850851	0.0	0.0
('f',)	12	1	49.77202523616411	49.77202523616411	1000	0.0	0.0	0.0	0.0	0.0	49.77202523616411	0.0	0.0
('g',)	13	1	28.936671344149644	28.936671344149644	1	0.0	0.0	0.0	0.0	0.0	0.0	28.936671344149644	0.0
('g',)	13	1	16.337838433011004	16.337838433011004	54	0.0	0.0	0.0	0.0	0.0	0.0	16.337838433011004	0.0
('g',)	13	1	16.51043746768492	16.51043746768492	106	0.0	0.0	0.0	0.0	0.0	0.0	16.51043746768492	0.0
('g',)	13	1	16.396961843975493	16.396961843975493	159	0.0	0.0	0.0	0.0	0.0	0.0	16.396961843975493	0.0
('g',)	13	1	16.30129897789011	16.30129897789011	211	0.0	0.0	0.0	0.0	0.0	0.0	16.30129897789011	0.0
('g',)	13	1	16.27641390728825	16.27641390728825	264	0.0	0.0	0.0	0.0	0.0	0.0	16.27641390728825	0.0
('g',)	13	1	16.27145475277955	16.27145475277955	316	0.0	0.0	0.0	0.0	0.0	0.0	16.27145475277955	0.0
('g',)	13	1	16.49341131251892	16.49341131251892	369	0.0	0.0	0.0	0.0	0.0	0.0	16.49341131251892	0.0
('g',)	13	1	16.332407107679828	16.332407107679828	422	0.0	0.0	0.0	0.0	0.0	0.0	16.332407107679828	0.0
('g',)	13	1	16.4030633746331	16.4030633746331	474	0.0	0.0	0.0	0.0	0.0	0.0	16.4030633746331	0.0
('g',)	13	1	16.46794926472169	16.46794926472169	527	0.0	0.0	0.0	0.0	0.0	0.0	16.46794926472169	0.0
('g',)	13	1	16.47393012660272	16.47393012660272	579	0.0	0.0	0.0	0.0	0.0	0.0	16.47393012660272	0.0
('g',)	13	1	16.316496697904185	16.316496697904185	632	0.0	0.0	0.0	0.0	0.0	0.0	16.316496697904185	0.0
('g',)	13	1	16.37442574537845	16.37442574537845	685	0.0	0.0	0.0	0.0	0.0	0.0	16.37442574537845	0.0
('g',)	13	1	16.476719851385823	16.476719851385823	737	0.0	0.0	0.0	0.0	0.0	0.0	16.476719851385823	0.0
('g',)	13	1	16.275690658075817	16.275690658075817	790	0.0	0.0	0.0	0.0	0.0	0.0	16.275690658075817	0.0
('g',)	13	1	16.295774867941976	16.295774867941976	842	0.0	0.0	0.0	0.0	0.0	0.0	16.295774867941976	0.0
('g',)	13	1	16.389793704182622	16.389793704182622	895	0.0	0.0	0.0	0.0	0.0	0.0	16.389793704182622	0.0
('g',)	13	1	16.28877345829092	16.28877345829092	947	0.0	0.0	0.0	0.0	0.0	0.0	16.28877345829092	0.0
('g',)	13	1	16.672189566118092	16.672189566118092	1000	0.0	0.0	0.0	0.0	0.0	0.0	16.672189566118092	0.0
('g',)	14	1	18.465399671612442	18.465399671612442	1	0.0	0.0	0.0	0.0	0.0	0.0	18.465399671612442	0.0
('g',)	14	1	16.46675708955589	16.46675708955589	54	0.0	0.0	0.0	0.0	0.0	0.0	16.46675708955589	0.0
('g',)	14	1	16.288831174273913	16.288831174273913	106	0.0	0.0	0.0	0.0	0.0	0.0	16.288831174273913	0.0
('g',)	14	1	16.565870157006387	16.565870157006387	159	0.0	0.0	0.0	0.0	0.0	0.0	16.565870157006387	0.0
('g',)	14	1	16.28235202529842	16.28235202529842	211	0.0	0.0	0.0	0.0	0.0	0.0	16.28235202529842	0.0
('g',)	14	1	16.61712198944441	16.61712198944441	264	0.0	0.0	0.0	0.0	0.0	0.0	16.61712198944441	0.0
('g',)	14	1	16.435973718714866	16.435973718714866	316	0.0	0.0	0.0	0.0	0.0	0.0	16.435973718714866	0.0
('g',)	14	1	16.94222987341615	16.94222987341615	369	0.0	0.0	0.0	0.0	0.0	0.0	16.94222987341615	0.0
('g',)	14	1	16.29047765806827	16.29047765806827	422	0.0	0.0	0.0	0.0	0.0	0.0	16.29047765806827	0.0
('g',)	14	1	16.370067234796846	16.370067234796846	474	0.0	0.0	0.0	0.0	0.0	0.0	16.370067234796846	0.0
('g',)	14	1	16.329754765760313	16.329754765760313	527	0.0	0.0	0.0	0.0	0.0	0.0	16.329754765760313	0.0
('g',)	14	1	16.306934437844713	16.306934437844713	579	0.0	0.0	0.0	0.0	0.0	0.0	16.306934437844713	0.0
('g',)	14	1	16.37013232352826	16.37013232352826	632	0.0	0.0	0.0	0.0	0.0	0.0	16.37013232352826	0.0
('g',)	14	1	16.420329124330273	16.420329124330273	685	0.0	0.0	0.0	0.0	0.0	0.0	16.420329124330273	0.0
('g',)	14	1	16.33933713390717	16.33933713390717	737	0.0	0.0	0.0	0.0	0.0	0.0	16.33933713390717	0.0
('g',)	14	1	16.285142708365502	16.285142708365502	790	0.0	0.0	0.0	0.0	0.0	0.0	16.285142708365502	0.0
('g',)	14	1	16.38945636521512	16.38945636521512	842	0.0	0.0	0.0	0.0	0.0	0.0	16.38945636521512	0.0
('g',)	14	1	16.265700835444417	16.265700835444417	895	0.0	0.0	0.0	0.0	0.0	0.0	16.265700835444417	0.0
('g',)	14	1	16.623367940854134	16.623367940854134	947	0.0	0.0	0.0	0.0	0.0	0.0	16.623367940854134	0.0
('g',)	14	1	16.298328122288595	16.298328122288595	1000	0.0	0.0	0.0	0.0	0.0	0.0	16.298328122288595	0.0
('h',)	15	1	157.07259084879092	157.07259084879092	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.07259084879092
('h',)	15	1	82.49034958050844	82.49034958050844	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.49034958050844
('h',)	15	1	83.38680630968295	83.38680630968295	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.38680630968295
('h',)	15	1	82.01067394453278	82.01067394453278	159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.01067394453278
('h',)	15	1	81.85461226578823	81.85461226578823	211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.85461226578823
('h',)	15	1	82.31202063966619	82.31202063966619	264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.31202063966619
('h',)	15	1	82.28284107610489	82.28284107610489	316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.28284107610489
('h',)	15	1	82.66050266205161	82.66050266205161	369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.66050266205161
('h',)	15	1	82.00190808035744	82.00190808035744	422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.00190808035744
('h',)	15	1	83.4062785641779	83.4062785641779	474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.4062785641779
('h',)	15	1	83.70079264636944	83.70079264636944	527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.70079264636944
('h',)	15	1	82.40999839351764	82.40999839351764	579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.40999839351764
('h',)	15	1	82.11146029849748	82.11146029849748	632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.11146029849748
('h',)	15	1	81.8555096254257	81.8555096254257	685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.8555096254257
('h',)	15	1	82.39368763915324	82.39368763915324	737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.39368763915324
('h',)	15	1	82.64799318613888	82.64799318613888	790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.64799318613888
('h',)	15	1	82.39162135043057	82.39162135043057	842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.39162135043057
('h',)	15	1	82.45502011845345	82.45502011845345	895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.45502011845345
('h',)	15	1	81.94051349136453	81.94051349136453	947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.94051349136453
('h',)	15	1	82.60098475402421	82.60098475402421	1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.60098475402421
('h',)	16	1	140.17113822671402	140.17113822671402	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.17113822671402
('h',)	16	1	82.01287581247269	82.01287581247269	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.01287581247269
('h',)	16	1	81.994363170141	81.994363170141	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.994363170141
('h',)	16	1	82.5781461790897	82.5781461790897	159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.5781461790897
('h',)	16	1	83.11299532558547	83.11299532558547	211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.11299532558547
('h',)	16	1	81.89141485965355	81.89141485965355	264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.89141485965355
('h',)	16	1	82.66463872834476	82.66463872834476	316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.66463872834476
('h',)	16	1	82.37050140325115	82.37050140325115	369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.37050140325115
('h',)	16	1	82.75619934101323	82.75619934101323	422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.75619934101323
('h',)	16	1	82.61197131903769	82.61197131903769	474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.61197131903769
('h',)	16	1	82.46681469054525	82.46681469054525	527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.46681469054525
('h',)	16	1	84.32451239236549	84.32451239236549	579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.32451239236549
('h',)	16	1	82.06758034306253	82.06758034306253	632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.06758034306253
('h',)	16	1	82.14560622437821	82.14560622437821	685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.14560622437821
('h',)	16	1	84.42549647506523	84.42549647506523	737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.42549647506523
('h',)	16	1	81.99297675330675	81.99297675330675	790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.99297675330675
('h',)	16	1	82.61977439820201	82.61977439820201	842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.61977439820201
('h',)	16	1	82.02506497880466	82.02506497880466	895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.02506497880466
('h',)	16	1	81.87141760815365	81.87141760815365	947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.87141760815365
('h',)	16	1	82.7297337640092	82.7297337640092	1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.7297337640092
('c', 'g')	17	2	21.802650849395633	21.802650849395633	1	0.0	0.0	12.334000820788559	0.0	0.0	0.0	9.468650028607076	0.0
('c', 'g')	17	2	24.357182151540805	24.357182151540805	54	0.0	0.0	11.819415749165632	0.0	0.0	0.0	12.537766402375174	0.0
('c', 'g')	17	2	24.316994710652224	24.316994710652224	106	0.0	0.0	11.76568899579799	0.0	0.0	0.0	12.551305714854234	0.0
('c', 'g')	17	2	24.23745111445078	24.23745111445078	159	0.0	0.0	11.694974373344781	0.0	0.0	0.0	12.542476741106	0.0
('c', 'g')	17	2	24.271228232634577	24.271228232634577	211	0.0	0.0	11.846306958450908	0.0	0.0	0.0	12.42492127418367	0.0
('c', 'g')	17	2	24.22420431088052	24.22420431088052	264	0.0	0.0	11.781073581996958	0.0	0.0	0.0	12.443130728883562	0.0
('c', 'g')	17	2	24.30702275748601	24.30702275748601	316	0.0	0.0	11.855235727086884	0.0	0.0	0.0	12.451787030399124	0.0
('c', 'g')	17	2	24.203223018483442	24.203223018483442	369	0.0	0.0	11.722208779806307	0.0	0.0	0.0	12.481014238677135	0.0
('c', 'g')	17	2	24.30435032961762	24.30435032961762	422	0.0	0.0	11.833088707714309	0.0	0.0	0.0	12.471261621903311	0.0
('c', 'g')	17	2	24.22808619192284	24.22808619192284	474	0.0	0.0	11.738998114981603	0.0	0.0	0.0	12.48908807694124	0.0
('c', 'g')	17	2	24.14227792908943	24.14227792908943	527	0.0	0.0	11.713912190905658	0.0	0.0	0.0	12.428365738183775	0.0
('c', 'g')	17	2	24.31644878471008	24.31644878471008	579	0.0	0.0	11.730850633500454	0.0	0.0	0.0	12.585598151209625	0.0
('c', 'g')	17	2	24.142150492546392	24.142150492546392	632	0.0	0.0	11.714089768504806	0.0	0.0	0.0	12.428060724041584	0.0
('c', 'g')	17	2	24.161364833119748	24.161364833119748	685	0.0	0.0	11.716756945984502	0.0	0.0	0.0	12.444607887135245	0.0
('c', 'g')	17	2	24.275197240039567	24.275197240039567	737	0.0	0.0	11.872315542034835	0.0	0.0	0.0	12.40288169800473	0.0
('c', 'g')	17	2	24.23013455585729	24.23013455585729	790	0.0	0.0	11.731439937371366	0.0	0.0	0.0	12.498694618485926	0.0
('c', 'g')	17	2	24.5734961136544	24.5734961136544	842	0.0	0.0	11.910951116906215	0.0	0.0	0.0	12.662544996748185	0.0
('c', 'g')	17	2	24.671650361870682	24.671650361870682	895	0.0	0.0	12.218888457049381	0.0	0.0	0.0	12.452761904821303	0.0
('c', 'g')	17	2	24.36690681070775	24.36690681070775	947	0.0	0.0	11.791906972897488	0.0	0.0	0.0	12.574999837810262	0.0
('c', 'g')	17	2	24.47364110543105	24.47364110543105	1000	0.0	0.0	12.013656691651258	0.0	0.0	0.0	12.45998441377979	0.0
('c', 'g')	18	2	23.195094256892204	23.195094256892204	1	0.0	0.0	12.901646865783999	0.0	0.0	0.0	10.293447391108206	0.0
('c', 'g')	18	2	24.4663310539173	24.4663310539173	54	0.0	0.0	11.836803643180756	0.0	0.0	0.0	12.629527410736546	0.0
('c', 'g')	18	2	24.279412884961317	24.279412884961317	106	0.0	0.0	11.800732080634956	0.0	0.0	0.0	12.478680804326363	0.0
('c', 'g')	18	2	24.223842022025536	24.223842022025536	159	0.0	0.0	11.795281031157325	0.0	0.0	0.0	12.428560990868212	0.0
('c', 'g')	18	2	24.192726719003723	24.192726719003723	211	0.0	0.0	11.75717191272555	0.0	0.0	0.0	12.435554806278171	0.0
('c', 'g')	18	2	24.28583842188661	24.28583842188661	264	0.0	0.0	11.82730296335915	0.0	0.0	0.0	12.458535458527459	0.0
('c', 'g')	18	2	24.141634649920785	24.141634649920785	316	0.0	0.0	11.69533872747911	0.0	0.0	0.0	12.446295922441676	0.0
('c', 'g')	18	2	24.183687041602475	24.183687041602475	369	0.0	0.0	11.741622959527554	0.0	0.0	0.0	12.442064082074923	0.0
('c', 'g')	18	2	24.395283206416266	24.395283206416266	422	0.0	0.0	11.87072215603028	0.0	0.0	0.0	12.524561050385987	0.0
('c', 'g')	18	2	24.236134517271573	24.236134517271573	474	0.0	0.0	11.811466237316465	0.0	0.0	0.0	12.424668279955107	0.0
('c', 'g')	18	2	24.35248097406849	24.35248097406849	527	0.0	0.0	11.817023927055589	0.0	0.0	0.0	12.535457047012905	0.0
('c', 'g')	18	2	24.23954006377025	24.23954006377025	579	0.0	0.0	11.727303566963274	0.0	0.0	0.0	12.512236496806974	0.0
('c', 'g')	18	2	24.21628962277086	24.21628962277086	632	0.0	0.0	11.699918085091156	0.0	0.0	0.0	12.516371537679701	0.0
('c', 'g')	18	2	24.24556524821263	24.24556524821263	685	0.0	0.0	11.790004095091613	0.0	0.0	0.0	12.455561153121014	0.0
('c', 'g')	18	2	24.381809323773233	24.381809323773233	737	0.0	0.0	11.933359502239334	0.0	0.0	0.0	12.448449821533897	0.0
('c', 'g')	18	2	24.184565320491327	24.184565320491327	790	0.0	0.0	11.694773706135319	0.0	0.0	0.0	12.489791614356008	0.0
('c', 'g')	18	2	24.246069724153507	24.246069724153507	842	0.0	0.0	11.789535477341346	0.0	0.0	0.0	12.45653424681216	0.0
('c', 'g')	18	2	24.2352893282767	24.2352893282767	895	0.0	0.0	11.742421664975279	0.0	0.0	0.0	12.492867663301423	0.0
('c', 'g')	18	2	24.37359733917158	24.37359733917158	947	0.0	0.0	11.751341431864352	0.0	0.0	0.0	12.622255907307231	0.0
('c', 'g')	18	2	24.130642045014774	24.130642045014774	1000	0.0	0.0	11.72939933057537	0.0	0.0	0.0	12.401242714439404	0.0
('d', 'e')	19	2	23.661692492506177	23.661692492506177	1	0.0	0.0	0.0	17.118578504724812	6.543113987781364	0.0	0.0	0.0
('d', 'e')	19	2	39.031955650928836	39.031955650928836	54	0.0	0.0	0.0	25.79401299617457	13.23794265475427	0.0	0.0	0.0
('d', 'e')	19	2	39.615279574607314	39.615279574607314	106	0.0	0.0	0.0	26.067652099432014	13.547627475175302	0.0	0.0	0.0
('d', 'e')	19	2	39.6143244275423	39.6143244275423	159	0.0	0.0	0.0	26.29545615689881	13.31886827064349	0.0	0.0	0.0
('d', 'e')	19	2	39.2044507344564	39.2044507344564	211	0.0	0.0	0.0	25.884421809180473	13.32002892527593	0.0	0.0	0.0
('d', 'e')	19	2	39.270404300024566	39.270404300024566	264	0.0	0.0	0.0	25.968068558089307	13.302335741935263	0.0	0.0	0.0
('d', 'e')	19	2	39.316012005362445	39.316012005362445	316	0.0	0.0	0.0	26.047172939882124	13.268839065480323	0.0	0.0	0.0
('d', 'e')	19	2	39.32340868275118	39.32340868275118	369	0.0	0.0	0.0	25.972946403074072	13.350462279677105	0.0	0.0	0.0
('d', 'e')	19	2	39.35796585788822	39.35796585788822	422	0.0	0.0	0.0	26.011824868035266	13.34614098985295	0.0	0.0	0.0
('d', 'e')	19	2	39.64907690071658	39.64907690071658	474	0.0	0.0	0.0	25.91287708277833	13.736199817938253	0.0	0.0	0.0
('d', 'e')	19	2	39.40468167312055	39.40468167312055	527	0.0	0.0	0.0	25.925801614988977	13.47888005813157	0.0	0.0	0.0
('d', 'e')	19	2	39.08761669141642	39.08761669141642	579	0.0	0.0	0.0	25.822791859361864	13.264824832054556	0.0	0.0	0.0
('d', 'e')	19	2	39.04623302414632	39.04623302414632	632	0.0	0.0	0.0	25.800110641086896	13.24612238305942	0.0	0.0	0.0
('d', 'e')	19	2	39.55853438901438	39.55853438901438	685	0.0	0.0	0.0	26.085788431703836	13.472745957310545	0.0	0.0	0.0
('d', 'e')	19	2	39.628126283254225	39.628126283254225	737	0.0	0.0	0.0	26.115190971096467	13.51293531215776	0.0	0.0	0.0
('d', 'e')	19	2	39.126461160768685	39.126461160768685	790	0.0	0.0	0.0	25.880301799110327	13.246159361658354	0.0	0.0	0.0
('d', 'e')	19	2	39.7057524651307	39.7057524651307	842	0.0	0.0	0.0	26.430803164265637	13.274949300865067	0.0	0.0	0.0
('d', 'e')	19	2	39.402469615646815	39.402469615646815	895	0.0	0.0	0.0	25.853678352184147	13.548791263462668	0.0	0.0	0.0
('d', 'e')	19	2	39.106323303527645	39.106323303527645	947	0.0	0.0	0.0	25.829920566024423	13.276402737503224	0.0	0.0	0.0
('d', 'e')	19	2	39.182495727358685	39.182495727358685	1000	0.0	0.0	0.0	25.94194776409977	13.240547963258916	0.0	0.0	0.0
('d', 'e')	20	2	26.14548430062624	26.14548430062624	1	0.0	0.0	0.0	18.899213236250482	7.246271064375758	0.0	0.0	0.0
('d', 'e')	20	2	39.517381993652464	39.517381993652464	54	0.0	0.0	0.0	26.226998920168054	13.290383073484406	0.0	0.0	0.0
('d', 'e')	20	2	39.27617749791734	39.27617749791734	106	0.0	0.0	0.0	25.881533265862373	13.394644232054963	0.0	0.0	0.0
('d', 'e')	20	2	39.82313852807417	39.82313852807417	159	0.0	0.0	0.0	26.582408022735837	13.240730505338327	0.0	0.0	0.0
('d', 'e')	20	2	40.10844786412518	40.10844786412518	211	0.0	0.0	0.0	26.786399251831842	13.322048612293342	0.0	0.0	0.0
('d', 'e')	20	2	39.41939939681754	39.41939939681754	264	0.0	0.0	0.0	26.10846195862022	13.31093743819732	0.0	0.0	0.0
('d', 'e')	20	2	39.209270732433986	39.209270732433986	316	0.0	0.0	0.0	25.962462564263365	13.24680816817062	0.0	0.0	0.0
('d', 'e')	20	2	39.399523029582554	39.399523029582554	369	0.0	0.0	0.0	25.882912523897897	13.516610505684653	0.0	0.0	0.0
('d', 'e')	20	2	39.11593997836952	39.11593997836952	422	0.0	0.0	0.0	25.806821889820867	13.309118088548649	0.0	0.0	0.0
('d', 'e')	20	2	39.22187099901717	39.22187099901717	474	0.0	0.0	0.0	25.980683992496584	13.241187006520589	0.0	0.0	0.0
('d', 'e')	20	2	39.6029883021098	39.6029883021098	527	0.0	0.0	0.0	26.289381408982052	13.313606893127748	0.0	0.0	0.0
('d', 'e')	20	2	39.253477973548144	39.253477973548144	579	0.0	0.0	0.0	25.94940356889304	13.304074404655102	0.0	0.0	0.0
('d', 'e')	20	2	39.1820400344744	39.1820400344744	632	0.0	0.0	0.0	25.856986268762732	13.325053765711669	0.0	0.0	0.0
('d', 'e')	20	2	39.15822255016226	39.15822255016226	685	0.0	0.0	0.0	25.82274756336536	13.335474986796898	0.0	0.0	0.0
('d', 'e')	20	2	39.12078808641081	39.12078808641081	737	0.0	0.0	0.0	25.882693682544495	13.238094403866317	0.0	0.0	0.0
('d', 'e')	20	2	39.4555303494056	39.4555303494056	790	0.0	0.0	0.0	25.90607174468856	13.54945860471704	0.0	0.0	0.0
('d', 'e')	20	2	39.23607240436384	39.23607240436384	842	0.0	0.0	0.0	25.851822426660974	13.384249977702863	0.0	0.0	0.0
('d', 'e')	20	2	39.75851017325225	39.75851017325225	895	0.0	0.0	0.0	26.494389826059443	13.264120347192808	0.0	0.0	0.0
('d', 'e')	20	2	39.55439480806991	39.55439480806991	947	0.0	0.0	0.0	26.15989955939983	13.394495248670077	0.0	0.0	0.0
('d', 'e')	20	2	39.22858327679515	39.22858327679515	1000	0.0	0.0	0.0	25.973976873318772	13.254606403476378	0.0	0.0	0.0
('d', 'f')	21	2	59.10595639258203	59.10595639258203	1	0.0	0.0	0.0	26.748191599236325	0.0	32.35776479334571	0.0	0.0
('d', 'f')	21	2	67.70024978702368	67.70024978702368	54	0.0	0.0	0.0	40.10790654832055	0.0	27.59234323870313	0.0	0.0
('d', 'f')	21	2	68.537352678813	68.537352678813	106	0.0	0.0	0.0	41.03448659240341	0.0	27.50286608640958	0.0	0.0
('d', 'f')	21	2	68.27380431285107	68.27380431285107	159	0.0	0.0	0.0	40.5488949053288	0.0	27.72490940752227	0.0	0.0
('d', 'f')	21	2	67.43335128776519	67.43335128776519	211	0.0	0.0	0.0	40.163838947068236	0.0	27.26951234069695	0.0	0.0
('d', 'f')	21	2	67.57250596155721	67.57250596155721	264	0.0	0.0	0.0	40.252650357062436	0.0	27.31985560449478	0.0	0.0
('d', 'f')	21	2	68.7461305345233	68.7461305345233	316	0.0	0.0	0.0	40.7798329781728	0.0	27.9662975563505	0.0	0.0
('d', 'f')	21	2	68.29878153935584	68.29878153935584	369	0.0	0.0	0.0	40.547601208628166	0.0	27.75118033072768	0.0	0.0
('d', 'f')	21	2	68.4214545249602	68.4214545249602	422	0.0	0.0	0.0	40.49664169337246	0.0	27.924812831587733	0.0	0.0
('d', 'f')	21	2	68.27182713762544	68.27182713762544	474	0.0	0.0	0.0	40.76938759400021	0.0	27.502439543625226	0.0	0.0
('d', 'f')	21	2	69.00606082535705	69.00606082535705	527	0.0	0.0	0.0	40.14084023193853	0.0	28.865220593418517	0.0	0.0
('d', 'f')	21	2	67.62070516335976	67.62070516335976	579	0.0	0.0	0.0	40.14131777897045	0.0	27.479387384389312	0.0	0.0
('d', 'f')	21	2	67.54806153350037	67.54806153350037	632	0.0	0.0	0.0	40.30926926065271	0.0	27.238792272847654	0.0	0.0
('d', 'f')	21	2	67.93044251246175	67.93044251246175	685	0.0	0.0	0.0	40.33171477624319	0.0	27.59872773621856	0.0	0.0
('d', 'f')	21	2	67.71633379755056	67.71633379755056	737	0.0	0.0	0.0	40.236714179905775	0.0	27.479619617644783	0.0	0.0
('d', 'f')	21	2	67.76589371960445	67.76589371960445	790	0.0	0.0	0.0	40.33866597176952	0.0	27.427227747834923	0.0	0.0
('d', 'f')	21	2	67.56574525498905	67.56574525498905	842	0.0	0.0	0.0	40.265549816174364	0.0	27.300195438814697	0.0	0.0
('d', 'f')	21	2	67.54841177407096	67.54841177407096	895	0.0	0.0	0.0	40.08854825943827	0.0	27.45986351463268	0.0	0.0
('d', 'f')	21	2	68.01532119073644	68.01532119073644	947	0.0	0.0	0.0	40.767388769084654	0.0	27.247932421651797	0.0	0.0
('d', 'f')	21	2	67.31548123666542	67.31548123666542	1000	0.0	0.0	0.0	40.07581462185692	0.0	27.239666614808506	0.0	0.0
('d', 'f')	22	2	67.14059990867592	67.14059990867592	1	0.0	0.0	0.0	30.13609145084744	0.0	37.00450845782848	0.0	0.0
('d', 'f')	22	2	67.29593362570671	67.29593362570671	54	0.0	0.0	0.0	40.07853759880645	0.0	27.217396026900264	0.0	0.0
('d', 'f')	22	2	68.36850729704027	68.36850729704027	106	0.0	0.0	0.0	40.570546855061906	0.0	27.797960441978365	0.0	0.0
('d', 'f')	22	2	67.63596920175222	67.63596920175222	159	0.0	0.0	0.0	40.4156315401158	0.0	27.220337661636417	0.0	0.0
('d', 'f')	22	2	67.34260012751346	67.34260012751346	211	0.0	0.0	0.0	40.10317210410915	0.0	27.23942802340432	0.0	0.0
('d', 'f')	22	2	68.31400504064172	68.31400504064172	264	0.0	0.0	0.0	40.28657304460969	0.0	28.02743199603203	0.0	0.0
('d', 'f')	22	2	67.67454739660673	67.67454739660673	316	0.0	0.0	0.0	40.354939844835314	0.0	27.31960755177141	0.0	0.0
('d', 'f')	22	2	67.79724301634643	67.79724301634643	369	0.0	0.0	0.0	40.49273541977331	0.0	27.30450759657312	0.0	0.0
('d', 'f')	22	2	68.537231898087	68.537231898087	422	0.0	0.0	0.0	41.10016184765586	0.0	27.43707005043114	0.0	0.0
('d', 'f')	22	2	67.40345739673927	67.40345739673927	474	0.0	0.0	0.0	40.193096527976046	0.0	27.210360868763217	0.0	0.0
